Line count,Response time,current time,app id
275,80.596,Konnichiwa from hello-edge-node-e1zri in edge-node,4
276,64.845,Konnichiwa from hello-edge-node-e1zri in edge-node,4
277,77.306,Konnichiwa from hello-edge-node-e1zri in edge-node,4
278,67.76,Konnichiwa from hello-edge-node-e1zri in edge-node,4
279,75.289,Konnichiwa from hello-edge-node-e1zri in edge-node,4
280,80.417,Konnichiwa from hello-edge-node-e1zri in edge-node,4
281,78.786,Konnichiwa from hello-edge-node-e1zri in edge-node,4
282,72.83000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
283,68.4,Konnichiwa from hello-edge-node-e1zri in edge-node,4
284,83.78399999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
285,79.227,Konnichiwa from hello-edge-node-e1zri in edge-node,4
286,76.08099999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
287,66.808,Konnichiwa from hello-edge-node-e1zri in edge-node,4
288,72.411,Konnichiwa from hello-edge-node-e1zri in edge-node,4
289,81.068,Konnichiwa from hello-edge-node-e1zri in edge-node,4
290,67.202,Konnichiwa from hello-edge-node-e1zri in edge-node,4
291,68.72300000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
292,73.735,Konnichiwa from hello-edge-node-e1zri in edge-node,4
293,68.293,Konnichiwa from hello-edge-node-e1zri in edge-node,4
294,82.83500000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
295,67.621,Konnichiwa from hello-edge-node-e1zri in edge-node,4
296,70.187,Konnichiwa from hello-edge-node-e1zri in edge-node,4
297,76.239,Konnichiwa from hello-edge-node-e1zri in edge-node,4
298,74.892,Konnichiwa from hello-edge-node-e1zri in edge-node,4
299,76.267,Konnichiwa from hello-edge-node-e1zri in edge-node,4
300,72.816,Konnichiwa from hello-edge-node-e1zri in edge-node,4
301,83.03,Konnichiwa from hello-edge-node-e1zri in edge-node,4
302,72.256,Konnichiwa from hello-edge-node-e1zri in edge-node,4
303,65.196,Konnichiwa from hello-edge-node-e1zri in edge-node,4
304,67.397,Konnichiwa from hello-edge-node-e1zri in edge-node,4
305,72.30300000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
306,82.747,Konnichiwa from hello-edge-node-e1zri in edge-node,4
307,69.787,Konnichiwa from hello-edge-node-e1zri in edge-node,4
308,83.8,Konnichiwa from hello-edge-node-e1zri in edge-node,4
309,80.998,Konnichiwa from hello-edge-node-e1zri in edge-node,4
310,73.762,Konnichiwa from hello-edge-node-e1zri in edge-node,4
311,76.24499999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
312,84.201,Konnichiwa from hello-edge-node-e1zri in edge-node,4
313,77.877,Konnichiwa from hello-edge-node-e1zri in edge-node,4
314,82.37400000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
315,70.899,Konnichiwa from hello-edge-node-e1zri in edge-node,4
316,79.273,Konnichiwa from hello-edge-node-e1zri in edge-node,4
317,72.77,Konnichiwa from hello-edge-node-e1zri in edge-node,4
318,77.14999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
319,81.569,Konnichiwa from hello-edge-node-e1zri in edge-node,4
320,69.687,Konnichiwa from hello-edge-node-e1zri in edge-node,4
321,75.128,Konnichiwa from hello-edge-node-e1zri in edge-node,4
322,77.029,Konnichiwa from hello-edge-node-e1zri in edge-node,4
323,66.71199999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
324,79.216,Konnichiwa from hello-edge-node-e1zri in edge-node,4
325,75.311,Konnichiwa from hello-edge-node-e1zri in edge-node,4
326,73.226,Konnichiwa from hello-edge-node-e1zri in edge-node,4
327,75.833,Konnichiwa from hello-edge-node-e1zri in edge-node,4
328,75.313,Konnichiwa from hello-edge-node-e1zri in edge-node,4
329,84.075,Konnichiwa from hello-edge-node-e1zri in edge-node,4
330,73.88300000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
331,66.736,Konnichiwa from hello-edge-node-e1zri in edge-node,4
332,77.191,Konnichiwa from hello-edge-node-e1zri in edge-node,4
333,74.91000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
334,71.749,Konnichiwa from hello-edge-node-e1zri in edge-node,4
335,66.86699999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
336,83.313,Konnichiwa from hello-edge-node-e1zri in edge-node,4
337,81.69500000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
338,80.76700000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
339,66.329,Konnichiwa from hello-edge-node-e1zri in edge-node,4
340,73.296,Konnichiwa from hello-edge-node-e1zri in edge-node,4
